"UNIPROT"	"Entrez"	"symbol"	"GBM_GTEX.Y8DK.0011.R10A.SM.HAKY1"	"GBM_GTEX.UTHO.0011.R10A.SM.HAKY2"	"GBM_GTEX.R55F.0011.R10A.SM.HAKXY"	"GBM_GTEX.QVJO.0011.R10A.SM.HAKXV"	"GBM_GTEX.P44H.0011.R10A.SM.HAKXX"	"GBM_GTEX.RU72.0011.R10A.SM.HAKXS"	"GBM_GTEX.RN5K.0011.R10A.SM.HAKXU"	"GBM_GTEX.WVLH.0011.R10A.SM.HAKXZ"	"GBM_GTEX.Q2AG.0011.R10A.SM.HAKXT"	"GBM_GTEX.NPJ7.0011.R10A.SM.HAKXW"
"A8MW92"	51105	"PHF20L1"	-0.247365295519757	-0.364458456865065	-0.208558323410387	-0.0652936006759468	0.0506161621815693	-0.21933946576409	-0.226538000195613	-0.46762935523616	-0.370098017968434	-0.129263378250271
"A8MWY0"	222223	"ELAPOR2"	1.32003229914179	0.157636655974875	1.08924852901405	1.44015898274217	1.44289295142132	1.41320629866354	1.07622738752546	1.02353364681201	1.20882272169417	0.957560887439658
"A8MXV4"	390916	"NUDT19"	0.279659668985467	0.319477361440916	0.180795863584303	0.281833328239712	0.418218648406783	-0.0387125502283332	0.697385935136742	0.590629412457706	0.513449851558386	0.326882003735959
"A9UHW6"	57409	"MIF4GD"	-0.596204878317287	-0.505292637594587	0.036433988251189	-0.21284239328016	-0.758956761603563	-0.43741091782772	-0.171055598793215	-0.894364589604308	-0.243458124460133	-0.174330101082648
"B0I1T2"	64005	"MYO1G"	-0.325415712029756	-1.20977893648226	-1.50427605055625	-0.746902577636635	-0.390174779133845	-0.63440337208129	-0.418301587108446	-0.546115499197826	-0.58245925136599	-0.839969107358396
"B1AJZ9"	114827	"FHAD1"	NA	NA	0.0059123374066159	NA	-0.388923869071983	-0.309345463688503	-1.89053804055646	0.624397582238163	-0.475104277276715	0.433751389262155
"B1ANS9"	128025	"WDR64"	-3.15373431817943	-1.01591696732012	-0.186489087785205	-1.32217311364853	NA	-0.991005113591326	0.0095427978600197	-1.44247337115788	-0.821675079740565	-0.680418890027237
"B2RTY4"	4649	"MYO9A"	0.908693623331343	0.737593850016376	0.742264290572522	0.467211925779725	0.836266315467391	0.78876126493536	0.46972612866561	0.90647782933339	0.895451808620131	0.822194900592206
"B4DS77"	729993	"SHISA9"	1.96933497579944	1.47922341112563	1.58819390247071	1.42514202509634	1.67040904131898	1.34533263846214	0.441180765813669	NA	2.37898856873074	1.75092690887162
"B7ZBB8"	648791	"PPP1R3G"	0.016846202870619	0.0344735607758015	0.203563519465459	0.120122412032348	0.6809403248949	-0.13466619290197	0.182028751191538	0.270152489037775	0.619409493133243	0.949601134854267
"C9J069"	389813	"AJM1"	2.79317192747115	2.04534463126926	1.96273263413357	1.79512670505434	1.93444937018795	1.64079885458407	2.05867030557165	2.21169638938221	2.30894323194894	1.65924218747385
"C9J7I0"	729852	"UMAD1"	-0.924453869511455	-0.0690560530897413	0.531842992389738	-0.0959224939395377	-0.246396527144894	0.277418431716045	-0.0115010645062335	0.054211014487193	-0.04758441618255	-0.441134677415441
"C9JLW8"	348262	"MCRIP1"	0.0744160496776146	-0.563159756751952	-0.0962574774566188	0.0065728775733498	0.166438564972235	-0.211445426705178	-0.405693748114389	0.297755530843433	0.286572921525497	-0.485269620591958
"E5RJM6"	441869	"ANKRD65"	-0.704459183676256	1.03915271177217	2.93673337960792	2.13005448530288	2.41765342525124	NA	0.153732481372694	2.59489304538581	4.77735357272774	2.05917784398498
"E9PRG8"	102288414	"C11orf98"	-0.994020532472876	-1.19443652504368	-0.696751899563207	-0.906567383573499	-0.276539748660176	-0.61276111513802	-0.584136399370026	0.080483771791541	-0.729777007534792	-0.28673559063031
"H3BS89"	100507421	"TMEM178B"	2.69883101765767	2.11375899446608	2.19274088589792	1.9661551785413	2.02034574943188	1.62902169326011	1.76354229106481	-0.0743288909861562	0.504517380075012	NA
"L0R6Q1"	113829	"SLC35A4"	-0.431309694099815	-0.706368557268928	0.0450316976310815	-0.118623807468497	-0.533677715748423	-0.865881210067923	-0.804247305124288	-0.273218295921478	-0.735793626266146	-0.747051988634139
"L0R819"	110599588	"ASDURF"	-0.736840203334149	-0.308631770073647	-0.324128895252043	-0.16764943581139	-0.322420049784359	-0.768444283274364	0.1535142593305	-0.40977573501298	-0.811359326013882	-0.595735497141341
"L0R8F8"	54471	"MIEF1"	-0.364397283898724	-0.712479304701408	0.666245263725263	-0.63775383919637	-0.223988201597086	-0.0678244116035125	-0.389727542877906	-0.436106068132067	-0.411102883040559	-0.493485705749166
"O00115"	1777	"DNASE2"	-1.44824419098303	-0.463275102052513	-1.06151039502198	-0.678936264212731	-1.14128394669005	-1.12228542352847	-1.04863870182157	-1.64170233106426	-0.497384371057127	-1.07511153958625
"O00116"	8540	"AGPS"	-0.476005526530355	-0.606360511850286	-0.410977034964216	-0.429446773017949	-0.278814261918462	-0.0986178054666706	-0.0778449403561551	-0.509746920487888	-0.492175398443736	-0.416456087012874
"O00139"	3796	"KIF2A"	1.02291578285128	0.914675604393251	0.801245291436631	0.75144303278348	0.737757896133673	0.814914864361523	0.935774442113581	1.06244564078753	1.03999144202084	0.812256577168428
"O00142"	7084	"TK2"	0.421130238192148	0.748525736341191	0.626194219600146	0.945648915704919	0.549320823396446	0.717315597895947	0.880942733127945	0.751945253445501	0.74155932394928	0.888987875470179
"O00148"	10212	"DDX39A"	-1.86169427013631	-1.26904924451136	-0.640924355663799	-1.30275985195441	-0.733996216559765	-0.604013659534854	-0.647358566519236	-1.86925048931551	-0.762425600427633	-1.15830907222254
"O00151"	9124	"PDLIM1"	-2.09025353246122	-2.25452146488993	-1.79253427352178	-0.841194330415017	-1.37740030558997	-1.05810976254769	-1.53760587040272	-0.16345628066005	-1.44388787234238	-0.851576446669111
"O00154"	11332	"ACOT7"	1.71224077537931	1.47588750654078	1.37580898576046	1.4180228266536	1.37158405606967	1.53197070478172	1.69818328210551	2.07079357884567	1.7248426893976	1.33206943907698
"O00159"	4641	"MYO1C"	0.0961619022670245	-0.182218141550682	-0.456449491321483	0.215336676728261	-0.350097903384946	-0.311702799362502	-0.170211134232758	-0.328729926842473	-0.132136749123878	0.261923388548306
"O00160"	4542	"MYO1F"	-2.33673687454054	-1.59857449277049	-1.60663579177458	-1.18875086194363	-1.20905244092091	-1.04241411048517	-0.901734854894393	-1.75372256781399	-1.1274165005549	-0.957264886404509
"O00161"	8773	"SNAP23"	-1.32504628044051	-1.3393837636766	-1.10679698651943	-0.502465680915603	-0.604674866606449	-0.890445850022608	-0.724269866525284	-2.07627316706667	-0.780343425391887	-0.944470870796348
"O00165"	10456	"HAX1"	0.722470888576409	0.347241886334231	0.34389386089886	0.623081332711187	0.541886179644878	0.469444826681833	0.547422080770045	0.734446486567331	0.662496213491213	0.647196647482522
"O00168"	5348	"FXYD1"	2.53547659259231	0.39914226023862	1.06717870560889	1.76911620849369	1.87574369553338	0.8432974006352	2.07045559459852	1.44759279682719	1.4424368008365	1.71623145976325
"O00170"	9049	"AIP"	-0.0323778219060115	0.153930469777997	0.11465914816444	0.0896086957449762	0.123597391324879	0.0418787153481747	0.261208070036666	0.0825172184576474	0.0770935068080142	0.0616922929450788
"O00178"	9567	"GTPBP1"	-0.00597897386262895	0.0177300449969913	0.109208911496769	0.0949255451771888	0.277066233063607	0.199955753741498	0.156462722351288	0.0131828040838426	0.0126485123596084	0.405245283036088
"O00182"	3965	"LGALS9"	-2.71008142166182	-0.219404377224516	-0.728864192142519	-0.525580114080148	-0.923529424900169	-0.932792351054589	-0.982988510396379	-2.12607562243655	-1.26183564257799	-0.671849974261645
"O00186"	6814	"STXBP3"	-0.179349827385589	0.0441967039422316	0.0569848390043343	-0.0850834214478539	0.217939673048635	0.302452493492642	0.261697680524894	-0.184279198536025	-0.0388375055692452	-0.101072304325298
"O00187"	10747	"MASP2"	-2.90332486215691	-3.99940852316868	-1.2360860878677	-1.58221663888052	-1.64516836606917	-0.603918118518105	-0.37923857001424	NA	-3.11833585357283	NA
"O00189"	9179	"AP4M1"	0.0990475783470701	0.354274842294063	0.018852314787529	-0.0485426370326339	0.150266525782346	0.378184624396299	0.248933828613781	-0.142300633666199	-0.149324427416085	-0.380667630168418
"O00192"	421	"ARVC"	0.25354890173567	0.145841173649185	0.126303559477444	0.47993939592765	0.160306393564972	0.296637156490537	-0.031474090045671	0.248317865175878	0.342706864525642	0.558080659746457
"O00193"	10944	"C11orf58"	-1.85636503930284	-0.42373794714943	-0.215850750364927	-1.1760318695112	0.291443424262078	-0.156757945709906	-0.206486187787741	-0.897141309641278	-0.538223139054974	0.0577166104134288
"O00194"	5874	"RAB27B"	1.76862143857045	1.3228499516017	1.35187425667048	1.33010829722696	1.33921467850241	1.5808282358155	1.083764215486	2.26274349360756	1.55168848684162	1.72625070997288
"O00203"	8546	"AP3B1"	-1.06108304397881	-1.20861495251365	-0.953350802326784	-0.970583724877869	-0.535673792915647	-0.627891912983957	-0.724324378922371	-1.21084851785174	-0.775199056593746	-0.674277112156799
"O00213"	322	"APBB1"	1.35691377730193	1.02312391901153	1.14592352558985	1.20406715249521	1.4608060852242	1.33085503523687	1.27143465296192	1.82363926412269	1.21252872978419	1.34043417104867
"O00214"	3964	"LGALS8"	0.303798397523886	0.39317437176256	0.5562813645106	0.571446130193977	0.267988112356759	0.784369029645908	0.782597815958649	0.553366621954758	0.703013354969629	0.547014546984107
"O00217"	4728	"NDUFS8"	2.29173241060055	1.6482584929784	0.934553567518806	1.65491799893674	1.64853801975827	1.20941142805636	1.62340870685915	1.91922720529822	1.72670669918182	1.39435729473391
"O00221"	4794	"NFKBIE"	-0.650871050066947	-0.123291855006606	-0.28834887319473	-0.0922068723916681	-0.527903486538107	-0.164272091259988	-0.815171567690302	-1.14793553449329	-0.791385287714364	-0.675592978059688
"O00231"	5717	"PSMD11"	-0.268415798240841	-0.166462467936945	-0.0528970098950541	-0.216316335497428	-0.0559265023086924	-0.229553030071201	-0.273158412564998	-0.286624487748704	-0.108614333186417	-0.245174729469101
"O00232"	5718	"PSMD12"	-0.488028358252723	-0.349238825774686	-0.241703787198669	-0.315158721137878	-0.301159726048407	-0.16361097036069	-0.0158262891305427	-0.342256235813239	-0.254688710283618	-0.225916441784403
"O00233"	5715	"PSMD9"	-1.08190283839216	-0.594626332696693	-0.482916238001815	-0.462158820886114	-0.626045081014072	-0.303058169961028	-0.181244217345847	-0.727813183680362	-0.353524306556931	-0.501815437136052
"O00244"	475	"ATOX1"	0.236664986301084	-0.1174492240118	0.00950436287919765	0.0241814430003612	0.331844092473863	0.313532424327852	-0.167973237847917	0.0594814255517482	0.201741145025521	-0.103399302716177
"O00255"	4221	"MEN1"	-0.7878031494894	-0.969389112375078	-0.256816594585824	-0.868961709637054	-0.602654645132478	-0.525838894953508	-0.284445991800956	-1.01247993580335	-0.904175437519382	-0.558738775459535
"O00257"	8535	"CBX4"	-0.765600829037538	-0.335559423061014	-0.473003567390851	-0.31578510149712	-0.0752209816411623	-0.132553077781151	-0.445875583481792	-0.587792526265694	-0.668565850579058	-0.572893686361848
"O00258"	7485	"GET1"	0.819497061825358	0.558974870017628	0.667541975305262	0.143187982690587	0.468574179934591	0.459543499776147	0.345476874819483	0.77677897989537	0.374147052781086	-0.0344132066075067
"O00264"	10857	"PGRMC1"	0.568073634942426	0.643893737978531	0.643481831660679	0.366099845942248	0.606431823230344	0.870731032668626	0.509820454383023	0.759053756805679	0.758223300490229	0.543142364132244
"O00267"	6829	"SUPT5H"	-0.892017189259717	-0.656313153558086	-0.680144359677709	-0.647037961654544	-0.403331313035671	-0.646532590974751	-0.700801258314176	-1.00810805370106	-0.702021985288307	-0.520569650840244
"O00268"	6874	"TAF4"	-0.930490865772171	-0.398692235227135	-0.489441040887011	-0.40306810208062	-0.438265625878346	-0.552740784057791	-0.649878840264849	-0.841352956498647	-0.601771440730688	-0.409356387042221
"O00273"	1676	"DFFA"	-0.473918756280563	-0.526618340998956	-0.292472610054745	-0.229283665010707	-0.0242490847615335	-0.432088119291338	-0.356496506477883	-0.258340648183399	-0.418792790696224	-0.373970395980704
"O00287"	5994	"RFXAP"	0.348751518107177	-0.172396609341891	-0.564949583802452	0.0090155146447532	NA	0.191036530060103	-0.187143990238484	0.05497461082262	-0.433268017347228	NA
"O00291"	3092	"HIP1"	-0.890923350585638	-0.0640393066804912	-0.526638870356946	-0.707118049671419	-0.388896694044553	-0.293711200427982	-0.309679539806615	-0.942101768668324	-0.671925293357893	-0.572164817719728
"O00299"	1192	"CLIC1"	-2.27388229836015	-2.27498235384638	-1.86694618389233	-1.43928672264318	-1.02890343422158	-1.37314945416588	-1.68555459031403	-1.54105278457354	-1.85320335967774	-1.51447224960404
"O00303"	8665	"EIF3F"	-0.558579978117431	-0.158125316052634	-0.0340829570842327	-0.0483815331601498	-0.210077796219732	-0.211597954868592	-0.178485744999983	-0.559885454758937	-0.283271556585935	-0.164602710063841
"O00305"	785	"CACB4"	3.21531872894089	2.00304440647772	2.07854079834672	2.15632909692574	2.3049559340538	2.15681757673502	2.0746356567116	2.8260395563303	2.22729442859006	1.85528687330719
"O00308"	11060	"WWP2"	0.801216971567408	0.849465483240264	0.949098130814351	0.817126556858204	0.931627228611736	0.545726124453775	0.478384790620811	0.527588927760881	0.908390816393212	0.807308455307061
"O00327"	406	"BMAL1"	0.26267707095774	0.44769836029232	0.204572021012307	0.0082641304778411	0.273636338237347	0.757709815025835	0.298252328604608	-0.529095605210452	0.308358156136527	0.306672907396337
"O00329"	5293	"PIK3CD"	-0.61212281683445	-0.199348224683229	-0.233628285800784	0.0326915839590422	0.123560345298876	0.184075038894778	-0.134954152156641	0.351279425981902	-0.229791405829629	-0.0408420641567849
"O00330"	8050	"PDHX"	1.9834589921733	1.68185652796442	1.54100943661139	1.41311006926948	1.77941075639492	1.30458136054519	1.70588217233525	2.19170464682955	1.51982746196244	1.63778884729861
"O00339"	4147	"MATN2"	-1.12799322069826	-1.91059047871297	-1.67324577670102	-1.14709354311988	-2.15042283620219	-1.11960475640472	-2.59901127268627	-1.04752440714352	-1.69979510739454	-0.979737194884477
"O00391"	5768	"QSOX1"	-0.631178744235374	0.0427004951676935	-0.416128093840946	-0.302631755708533	0.024354910076195	0.287289722532165	-0.131790185963444	-0.621575249370644	-0.552992705781107	-0.274020765878453
"O00399"	10671	"DCTN6"	0.721665785589515	0.629468988258463	0.562258664732527	0.38544107840102	0.68506995967364	0.792273847944053	0.212903312971905	0.796946419273649	0.619954777823005	0.521981300934925
"O00400"	9197	"SLC33A1"	-0.931181579073664	-1.26693404965607	-1.087704613155	-1.13642744879105	-1.41058921810045	-0.926272821579931	-1.25007755019028	-0.230353234139106	-0.567390790860877	-0.708895602634374
"O00401"	8976	"WASL"	0.639476831605359	0.514722659539595	0.575793317041033	0.726317039125248	0.761297565454178	0.767196400021577	0.486890036218779	0.417727441655797	0.582330002542887	0.339635672172489
"O00408"	5138	"PDE2A"	2.43924171646193	1.90827283180088	1.95150278982473	1.91217676818657	1.94975376672718	1.7571017660376	1.98923549554476	2.44614961541508	2.05706895273376	1.68581748184924
"O00410"	3843	"IPO5"	0.0669289491855295	0.11727053889972	0.0842976486995385	0.0748020849110292	0.251886790019443	0.0877307669133088	-0.0259740035506328	-0.0843477784115119	0.148381158606777	0.0185626956486678
"O00411"	5442	"POLRMT"	0.443292491543729	0.0750512311346865	0.518901990673029	0.761849897181525	0.312145243905243	0.329044878509874	0.576882225838744	0.356374126216514	1.14883659673622	0.834543347666279
"O00418"	29904	"EEF2K"	-1.39381471079145	-1.14544728099052	-0.86925083145859	-0.597354737028416	-0.431324330265535	-0.333372707211582	-0.349745924193633	-0.962495268896449	-0.455590547565068	-0.387241083693419
"O00422"	10284	"SAP18"	-1.20451802711003	-0.971614901498513	-0.681367702926224	-1.10277758407422	-0.609033002595771	-0.548046407527679	-0.719452379041293	-1.16667914935623	-1.02333423586542	-0.89928743885629
"O00423"	2009	"EML1"	0.208736182622968	-0.004129675898927	0.0005891062497358	-0.204808561832481	0.140918162266881	0.0630814441814082	0.153044609838759	-0.136871180911887	0.363101712104187	0.183878206596962
"O00425"	10643	"IGF2BP3"	-1.34651038856625	-2.28033795590703	-1.40688231119873	-1.32494318687269	-1.30381773762713	-1.25162807802931	-1.15692496048154	-1.65548128801944	-1.44432235939253	-1.27789402269533
"O00429"	10059	"DNM1L"	1.74702172188635	1.38338292816995	1.36935131992334	1.13871362316093	1.23582705677757	1.21541171031436	1.37802441267373	1.66204355237714	1.33914584057298	1.17512269996606
"O00442"	8634	"RTCA"	0.125968491759653	0.388823124472769	0.282137521303143	0.4023257970505	0.447443238003693	0.311302304531111	0.522959242111725	0.342467039278474	0.387721827861752	0.284062881153919
"O00443"	5286	"PIK3C2A"	-0.475263479097103	-0.686421906752591	-0.285155214806346	-0.450388253857879	-0.218136521277713	-0.271966624361241	-0.273587266774158	-0.428796359673793	-0.357081407584154	-0.343106012489595
"O00445"	6861	"SYT5"	1.59095372928172	1.7460463578391	1.20564726190766	1.33264288471818	1.33811945594555	1.51502546469716	1.32245750157934	1.5415966849358	1.35081196193888	1.60418174840145
"O00451"	2675	"GFRA2"	2.66359404038325	1.86534642406804	2.39920042632886	1.8647655281013	1.98017809634225	2.06396805340227	2.00913221758672	2.92775512090577	2.26843862283416	1.87711943240656
"O00458"	3475	"IFRD1"	-1.47551135631102	-1.01790105935002	-0.718561682760222	-0.393122594548369	-0.519521459543201	-0.43871577275117	-0.620553586016951	-1.03871796625604	-0.171071878184828	-1.12292145948671
"O00459"	5296	"PIK3R2"	0.0106096596082754	0.137825603637554	0.017099695404324	0.0309422668279785	-0.0206667114193134	0.670994451223821	0.0271166166137166	0.118441178515673	0.455033164518751	0.369128883000865
"O00461"	27333	"GOLIM4"	-2.39514689003126	-1.41750917446526	-1.05090735455022	-1.43403492260589	-1.51381631302533	-0.92154618289987	-1.64384355141107	-1.85747266460228	-1.63744503301322	-0.994532272145461
"O00462"	4126	"MANBA"	-0.793949234984441	-0.529851623100539	-0.376216595519178	-0.32323692409879	-0.0361502315248302	-0.164386785904098	-0.170860843149845	-0.827927233915429	0.0705093899957128	-0.124681016508035
"O00463"	7188	"TRAF5"	-0.238171121854742	0.038710831766739	0.143484118014594	0.459345974464982	0.458566337790532	0.0268098548884145	-0.579059155670046	0.199481103496066	NA	0.198838779821994
"O00468"	375790	"AGRN"	-0.547758023857882	-0.221156593824311	-0.400132243589652	-0.132681151126297	-0.347452131899962	-0.495041557283814	-0.451860256385262	-0.785487883319629	-0.500245332484151	-0.320491214299921
"O00469"	5352	"PLOD2"	-2.91589465078905	-1.97144351036752	-1.41459870913977	-1.9871263423042	-1.11535127864766	-1.02245547327583	-2.25110939100307	-1.74898323473463	-2.07142155263273	-1.28202065029355
"O00470"	4211	"MEIS1"	NA	NA	-0.755044695638931	NA	-0.584232043626119	0.269280657866407	-0.77282374614165	-1.29351170568896	0.105494113720489	-0.328985378263149
"O00471"	10640	"EXOC5"	0.298296479878646	0.280879516058607	0.324956568177155	0.37275927029457	0.308740543450791	0.362891145955315	0.288168441812714	0.402223030529296	0.429709544421593	0.212604978957518
"O00478"	10384	"BTN3A3"	-0.315066803022428	0.561885090907331	0.159884966327127	0.0151234354393032	0.112405027927366	-0.0148857831079531	0.962237133031107	-0.245576907839308	0.0924184910204603	0.368419349673602
